2 Men 4 Soul ,Spread Your Love ,Electronic ,Italy ,Irma Casa di Primordine ,12 - 33 RPM,Acid Jazz T - Parte 2,7 €,1996,,,
A Taste Of Honey ,Another Taste,Funk / Soul ,US,Capitol Records ,12 - 33 RPM ,Funky LP,5 €,1979,,,
A.K.A,Warning,Electronic,Italy,Drohm,12 - 33 RPM,Contemporary Dance,1.30 €,1996,,,
Aaliyah,Got To Give It Up,Electornic, Hip Hop ,UK,Atlantic,12 - 33 RPM,Contemporary Dance,9,1996,,,
Africa Djolé,Kaloum,Folk, World & Country,Germany,FMP,12 - 33 RPM,Afro Brasil A,10€,1980,,,
Africa Djolé,Percussion Music From Africa,Folk, World & Country,Germany,FMP,12 - 33 RPM,Afro Brasil A,14€,1978,,,
African Head Charge,My Life In A Hole In The Ground,Electronic, Reggae,UK,On-U Sound,12 - 33 RPM,Afro Brasil A,19€,1981,,,
African Suite ,African Suite ,Electronic, Funk / Soul ,Canada ,MCA Records ,12 - 33 RPM ,Funky LP,27 €,1980,,,
Afrique,Soul Makossa,Funk / Soul, Blues,US,Mainstream Records,12 - 33 RPM,Afro Brasil A,14€,1973,,,
Airto Moreira ,Latino / Aqui Se Puede,Jazz - Latin - Funk / Soul ,Puerto Rico ,Sobocode Records,12 - 33 RPM,Afro Brasil M,15 €,1984,,,
Airto Moreira ,Fingers,Jazz, Latin ,US,CTI Records,12 - 33 RPM,Afro Brasil M,10 €,1973,,,
Airto Moreira ,Brazillian Heatwave ,Jazz - Latin - , Folk, World & Country ,US,Accord,12 - 33 RPM,Afro Brasil M,15 €,1982,,,
Airto Moreira ,I'm Fine How Are You? ,Jazz - Latin ,Argentina ,Music Hall,12 - 33 RPM,Afro Brasil M,ND,1978,,,
Airto Moreira ,Touching You… Touching Me,Jazz - Latin ,US,Warner Bros. Records ,12 - 33 RPM,Afro Brasil M,15 €,1979,,,
Al Di meola ,Sequencer (Special 12 Mixes),Electronic - Jazz,US,Columbia,12 - 45 RPM,Fusion Jazz D,4 €,1984,,,
Al Dimeola Project ,Tirami Su ,Jazz,Canada,EMI,12 - 33 RPM,Fusion Jazz D,ND,1987,,,
Al Dimeola Project ,Soaring Through A Dream,Jazz,Europe ,Manhattan Records,12 - 33 RPM,Fusion Jazz D,5 €,1985,,,
Alain Band ,Hold Up,Electronic, Funk / Soul ,Italy ,Baby Reocrds ,7 - 45 RPM,Funk Mix B,6 €,1977,,,
Alessandro Novaga,Faces Drums ,Electronic ,US,Not On Label ,12 - 33 RPM ,Funk Mix,7 €,2011,,,
Amina Claudine Myers,In Touch,Jazz -  Funk / Soul,Europe,Novus,12 - 33 RPM,Soul Pop M,3 €,1989,,,
Andreas Vollenweider,Caverna Magica,Folk - World & Country ,Europe ,CBS,12 - 33 RPM,Fusion Jazz V,4 €,1983,,,
Andreas Vollenweider,Down To The Moon ,Electronic ,US,CBS,12 - 33 RPM,Fusion Jazz V,2 €,1986,,,
Andreas Vollenweider,…Behind The Gardens,Electronic ,Germany ,CBS,12 - 33 RPM,Fusion Jazz V,3 €,1981,,,
Andreas Vollenweider,White Winds,Electronic - Jazz - Classical - Folk - World & Country,Germany ,CBS,12 - 33 RPM,Fusion Jazz V,3 €,1984,,,
Andreas Vollenweider,Pace Verde (Music For Living Beings),Electronic ,US,CBS,12 - 45 RPM,Fusion Jazz V,3 €,1984,,,
Andreas Vollenweider,Dancing With The Lion ,Electronic - Rock ,Europe,CBS,12 - 33 RPM,Fusion Jazz V,7 €,1989,,,
Andy Narel,,,,,,,,,,,
Andy Narell,Light In Your Eyes,Jazz,US,Hip Pocket Records,12 - 33 RPM,Fusion Jazz N,4 €,1983,,,
Andy Narell,The Hammer,Jazz, Reggae,US,Windham Hill Jazz,12 - 33 RPM,Fusion Jazz N,3 €,1987,,,
Andy Narell,Slow Motion ,Jazz,US,Hip Pocket Records,12 - 33 RPM,Fusion Jazz N,4 €,1985,,,
Animal Nightlife,Shangri-La,Electronic, Funk / Soul,UK,Island Records,12 - 33 RPM,Soul Pop A,1 €,1985,,,
Animal Nightlife,Boys With The Best Intentions,Funk / Soul, Pop,UK,10 Records,12 - 45 RPM,Soul Pop A,1 €,1987,,,
Antena,Camino Del Sol,Electronic ,Italy,Base Record,12 - 33 RPM,Soul Pop A,46 €,1982,,,
Area Code 615,Stone Fox Chase,Rock, Funk / Soul ,UK,Polydor,12 - 33 RPM,Funk Mix A,ND,ND,,,
Art Ensemble Of Chicago ,Live At The 6th Tokyo Music Joy'90,Jazz,Japan ,DIW,12 - 33 RPM,ND,23 €,1990,,,
Atmosfear ,Dancing In Outer Space ,Funk / Soul ,UK,MCA Records,12 - 45 RPM,Funk Mix A,12 €,1979,,,
Azymuth,Outubro,Jazz,US,Milestone,12 - 33 RPM,Fusion Jazz A,17 €,1980,,,
Azymuth,Telecommunication,Electronic, Jazz,US,Milestone,12 - 33 RPM,Fusion Jazz A,10 €,1982,,,
Azymuth,Spectrum ,Electronic, Jazz,US,Milestone,12 - 33 RPM,Fusion Jazz A,13 €,1985,,,
Azymuth,Rapid Transit ,Jazz,US,Milestone,12 - 33 RPM,Fusion Jazz A,10 €,1983,,,
Azymuth,Live At The Copacabana Palace,Jazz, Rock, Funk / Soul ,France,SBA,12 - 33 RPM,Fusion Jazz A,35 €,1985,,,
Azymuth,Cascades,Jazz,US,Milestone,12 - 33 RPM,Fusion Jazz A,10 €,1982,,,
Azymuth,Flame,Electronic, Jazz,US,Milestone,12 - 33 RPM,Fusion Jazz A,10 €,1984,,,
Azymuth,Tightrope,Electronic, Jazz,US,Milestone,12 - 33 RPM,Fusion Jazz A,8 €,1986,,,
Azymuth,Light As A Feather ,Jazz,US,Milestone,12 - 33 RPM,Fusion Jazz A,28 €,1979,,,
Azymuth,Crazy Rhythm,Jazz,US,Milestone,12 - 33 RPM,Fusion Jazz A,7 €,1988,,,
B-Zet With Darlesia,Everlasting Pictures - ,Electronic,Germany,Eye Q Records,12 - 33 RPM,Mix,2€,1995,,,
B.T. Express ,Do It ('Til You're Satisfied) ,Funk / Soul ,Italy ,Voom Voom Music ,12 - 33 RPM ,Funky LP ,10 €,1974,,,
B.T. Express ,Non Stop ,Funk / Soul ,US ,Roadshow ,12 - 33 RPM ,Funky LP ,4 €,1975,,,
Babyra Soul,I Belong To You,Electronic,Italy,UjaMM'n,12 - 33 RPM,Acid Jazz B - Parte 3,2€,1996,,,
Babyra Soul,Babyra Soul,Electronic, Jazz, Funk / Soul, Blues,Italy,UjaMM'n,12 - 33 RPM,Acid Jazz B - Parte 3,4€,1996,,,
Baden Powell,Tristeza On Guitar ,Jazz, Latin ,Germany,MPS Records,12 - 33 RPM,Afro Brasil P,8 €,1975,,,
Baden Powell,Images On Guitar,Jazz, Latin ,France,MPS Records,12 - 33 RPM,Afro Brasil P,10 €,1972,,,
Baden Powell,Canta Vinícius De Moraes E Paolo César Pinheiro,Jazz, Latin ,France ,Disques Festival ,12 - 33 RPM,Afro Brasil P,8 €,ND,,,
Balck Box,Not Anyone ( Remix Kamasutra),Electronic,Italy,Groove Groove Melody,12 - 33 RPM,Contemporary Dance,13$,1994,,,
Barbara Higbie Quintet,,,,A&M Records,,,,,,,
Barrabas ,Heart Of The City ,Jazz, Rock, Funk / Soul ,Australia ,Atlantic ,12 - 33 RPM ,Funky LP ,1,96$,1975,,,
Barry White,Love is The Icon / Practice What You Preach,Electronic, Hip Hop, Funk, Soul,Italy,A&M Records,12 - 33 RPM,Contemporary Dance,30$,1995,,,
Basia,Time And Tide,Electronic, Jazz,UK,Portrait,12 - 33 RPM,Soul Pop B,5 €,1987,,,
Basia,Time And Tide,Electronic, Jazz, Pop,UK,Portrait,12 - 45 RPM,Soul Pop B,3 €,1987,,,
Basia,New Day For You,Electronic, Jazz, Pop,UK,Portrait,12 - 45 RPM,Soul Pop B,7 €,1987,,,
Basia,Cruising For Brusing,Electronic, Jazz,UK,Epic,12 - 45 RPM,Soul Pop B,13 €,1990,,,
Basia,Baby You're Mine (Berimbau Mix),Electronic ,Netherlands,Epic,12 - 45 RPM,Soul Pop B,3 €,1990,,,
Beaver & Krause ,Gandharva ,Electronic, Rock ,US,Warner Bros. Records ,12 - 33 RPM ,Funky LP ,8 €,1971,,,
Beethoven ,Concert No.5 (Emperor),Classical,Italy ,RCA,12 - 33 RPM,ND,4 €,1977,,,
Bengt Berger ,Bitter Funeral Beer,Jazz, Folk, World & Country ,Germany ,ECM Records,12 - 33 RPM,Afro Brasil B,45€,1982,,,
Biddu Orchestra,Eastern Man ,Funk / Soul ,Europe ,Epic ,12 - 33 RPM ,Funky LP ,5 €,1977,,,
Biddu Orchestra,Rain Forest ,Electronic, Funk / Soul ,Canada ,Columbia ,12 - 33 RPM ,Funky LP ,5 €,1976,,,
Bill Evans,The Alternative Man,Jazz,US,Blue Note,12 - 33 RPM,Fusion Jazz E,4 €,1985,,,
Bill Summers ,Straight To The Bank ,Funk / Soul ,UK,Prestige ,12 - 45 RPM,Funk Mix S,4 €,1978,,,
Bill Withers ,You Got The Stuff,Electronic, Funk / Soul ,US,Columbia ,12 - 33 RPM ,Funk Mix W,23 €,1978,,,
Billy Cobham ,Spectrum ,Jazz ,Italy ,Atlantic,12 - 33 RPM,Fusion Jazz C,10 €,1973,,,
Billy Frazier And Friends ,Billy Who?,Electronic, Funk / Soul,UK,Champagne Records ,12 - 45 RPM,Funk Mix F,17 €,1980,,,
Billy Higgins,,,,,,,,,,,
Bob James ,Hands Down ,Jazz,Spain ,CBS,12 - 33 RPM,Fusion Jazz J,6 €,1982,,,
Bob James ,Obession ,Electronic, Jazz,US,Warner Bros. Records,12 - 33 RPM,Fusion Jazz J,3 €,1986,,,
Bob James ,Sign Of The Times ,Jazz,UK,CBS,12 - 45 RPM,Fusion Jazz J,4 €,1981,,,
Bobby McFerrin ,Simple Pleasures ,Jazz, Pop ,US,EMI,12 - 33 RPM,Fusion Jazz M,4 €,1988,,,
Bobongo Stars,Makasi,Folk, World & Country ,France,Celluloid,12 - 33 RPM,Afro Brasil B,20€,1984,,,
Bombers ,(Everybody) Get Dancin',Funk / Soul ,US,Wast End Records,12 - 33 RPM,Funk Mix B,4 €,1979,,,
Bonjour Monsieur Basie,Kiss Like A Frenchman,Electronic ,UK,Wow Recordings,12 - 33 RPM,Mix,25000 L / 2€,1993,,,
Brain Jackson ,,,,,,,,,,,
Brooklyn Dreams ,Street Man ,Funk / Soul ,US,Millennium ,12 - 33 RPM,Funk Mix B,12 €,1978,,,
Brooklyn Friends,Philadelphia,Electronic,US,Nite Groovers,12 - 33 RPM,Contemporary Dance,3 €,1995,,,
Brothers Johnson ,Blam!!,Funk / Soul ,US ,A&M Records ,12 - 33 RPM ,Funky LP ,4 €,1978,,,
Bumblebee Unimited ,Sting Like A Bee,Electronic, Funk / Soul ,US ,RCA Victor ,12 - 33 RPM ,Funky LP ,17 €,1979,,,
C.J. & Co ,Devil's Gun ,Funk / Soul ,US,Westbound Records ,12 - 33 RPM ,Funky LP - C ,5 €,1977,,,
Candido,Jingo ,,,,,,,,,,
Carleen Anderson ,True Sprit,Reggae,UK,Circa,12 - 33 RPM,Acid Jazz A,9€,1994,,,
Carmel ,Everybody's Got A Little…Soul,Jazz, Funk / Soul,UK,London Records,12 - 33 RPM,Soul Pop C,4 €,1987,,,
Caroline Crawford ,My Name Is Caroline ,Funk / Soul ,US,Mercury ,12 - 33 RPM ,Funky LP - C ,16 €,1978,,,
Caron Wheeler,Livin' In The Light,Electronic, Funk / Soul,UK,RCA,12 - 45 RPM,Acid Jazz W,2 €,1990,,,
Caron Wheeler,UK Blak,Electronic, Hip Hop,UK,RCA,12 - 33 RPM,Acid Jazz W,2 €,1990,,,
Cat Stevens,Izitso,Electronic, Rock ,US,A&M reocrds,12 - 33 RPM,Italiana - Parte 3,2 €,1977,,,
Ceccarelli ,Ceccarelli ,Jazz, Funk / Soul ,France ,Bingow Records ,12 - 33 RPM,Fusion Jazz C,15 €,1978,,,
Cerrone ,Carrone IV - The Golden Touch ,Funk / Soul ,US,Cotillion,12 - 33 RPM ,Funky LP - C ,3 €,1978,,,
Cerrone ,Brigade Mondaine ,Electronic, Funk / Soul, Stage & Screen ,France ,Malligator ,12 - 33 RPM ,Funky LP - C ,7 €,1978,,,
Charles Earland ,Perceotions ,Jazz, Funk / Soul ,US,Mercury ,12 - 33 RPM ,Funk LP - E,7 €,1978,,,
Charlie Haden ,,,,,,,,,,,
Charlie Haden ,,,,,,,,,,,
Chick Corea ,Return To Forever ,Jazz,Germany ,ECM Records ,12 - 33 RPM,Fusion Jazz C,15 €,1972,,,
Chick Corea feat. Return To Forever ,Where Have I Known You Before ,Jazz, Rock ,Gerrnany ,Polydor ,12 - 33 RPM,Fusion Jazz C,10 €,1976,,,
Chick Corea feat. Return To Forever ,No Mystery ,Jazz, Rock ,UK,Polydor ,12 - 33 RPM,Fusion Jazz C,8 €,1975,,,
Chico Hamilton ,Nomad,Jazz, Funk / Soul ,US,Elektra ,12 - 33 RPM ,Funk LP,5 €,1980,,,
Chuck Brown & The Soul Searchers ,Any Other Way To Go?,Hip Hop, Funk / Soul,Germany ,Rhythm Attack,12 - 33 RPM,Soul Pop B,4 €,1987,,,
Cloud Nine,Millennium,Electronic,UK,Acid Jazz,12 - 33 RPM,Acid Jazz C,7€,1993,,,
Coaty De Oliviera ,Il Forro Brasiliano ,Latin, Folk, World & Country,US,Arion,12 - 33 RPM,Afro Brasil C,13 €,1976,,,
Codona,,,,,,,,,,,
Codona,,,,,,,,,,,
Codona,,,,,,,,,,,
Collin Walcott,,,,,,,,,,,
Collin Walcott,,,,,,,,,,,
Collin Walcott,,,,,,,,,,,
Collin Walcott,Grazind Dreams ,Jazz,Germany,ECM Records ,12 - 33 RPM,Afro Brasil V,15 €,1977,,,
Collina feat. L.T.J,Babe What's Going On,Electronic,Italy,Irma Casa Di Primordine,12 - 33 RPM,Mix,2€,1989,,,
Cristal ,Phonic ,Electronic, Latin, Funk / Soul ,France ,Crocos Records,12 - 45 RPM ,Funk Mix C,5 €,1977,,,
Crown Heights Affair ,Dancin',Funk / Soul ,US,De-Lite Records ,12 - 45 RPM ,Funk Mix C,7 €,1976,,,
D.C. LaRue ,The Tea Dance ,Funk / Soul ,Spain ,Pyramid ,12 - 33 RPM ,Funk LP - D,2 €,1977,,,
D*Influence,Midnite,Electronic, Funk / Soul,UK,EastWest Records America,12 - 33 RPM,Mix,2€,1995,,,
D*Note,Criminal Justice,Electronic ,UK,Dorado,12 - 33 RPM,Acid Jazz D,4€,1995,,,
D*Note,The Garden Of Earthly Delights,Electronic,UK,Dorado,12 - 33 RPM,Acid Jazz D,4€,1995,,,
D*Note,Iniquity Worker,Electronic,UK,Dorado,12 - 33 RPM,Acid Jazz D,2€,1994,,,
Dana Dawson ,Got To Give Me Love,Electronic, Funk, Soul,UK,EMI,12 - 45 RPM,Contemporary Dance,1.50 €,1995,,,
Darol Anger,Live At Montreux,Jazz, Classical, Folk, World, Country ,Europe ,Windham Hiil Records ,12 - 33 RPM,Fusion Jazz M - Parte 2,7 €,1985,,,
David Bowie ,The Rise And Fall Of Ziggy Stardust And The Spiders From Mars ,Rock ,US,RCA Victor ,12 - 33 RPM,Italiana - Parte 3,17 €,1975,,,
David Earle Johnson ,Time Is Free ,Electronic, Jazz, Rock,US,Vanguard,12 - 33 RPM ,Funk LP - E,15 €,1977,,,
David Sanborn,As We Speak,Jazz, Funk / Soul ,US,Warner Bors. Records,12 - 33 RPM,Fusion Jazz S,4 €,1982,,,
De' Lacy,Hideaway,Electronic ,Italy,Full Time Records,12 - 33 RPM,Contemporary Dance,4 €,1995,,,
Deborah Cox,Sentimental,Electronic, Hip Hop,US & Canada,Arista,12 - 33 RPM,Contemporary Dance,1.50 €,1995,,,
Decimo ,Theme From Shaft (Disco Version),Funk / Soul ,Italy ,EMI,12 - 45 RPM ,Funk Mix D,42 €,1978,,,
Dennis Coffey ,Back Home ,Funk / Soul ,US,Westbound Records ,12 - 33 RPM ,Funky LP - C ,10 €,1977,,,
Deodato ,Caravan ,Jazz, Funk / Soul ,Italy ,MCA Records ,12 - 33 RPM ,Funk LP - D,9 €,1975,,,
Deodato ,Il Meglio di Deodato N.2,Jazz,Italy ,MCA Records ,12 - 33 RPM ,Funk LP - D,ND,1976,,,
Dewey Redman ,,,,,,,,,,,
Diana,I Will Survive (The Club Mixes),Electronic,UK,EMI,12 - 33 RPM,Contemporary Dance,47,5$,1996,,,
Didier Lockwood,,,,,,,,,,,
Digital Underground,Walk Real Kool,Hip Hop,US,Critique,12 - 33 RPM,Contemporary Dance,1.20 €,1996,,,
Disco - Tex,Vol.1,Electronic,UK,Disco-Tex Records,12 - 33 RPM,Contemporary Dance,20000 L. / 3€,1995,,,
Disco Rubens D.J.,Freak Flic Band ,Electronic, Jazz, Funk / Soul, Folk, World & Country ,Italy,Flip Record ,12 - 33 RPM ,Funk Mix ,59 €,ND,,,
DJ Krush,Kemuri,,,,,,,,,,
DJ Shadow ,Lost & Found,Electronic, Hip Hop,UK,Mo Wax,12 - 33 RPM,Mix,12€,1994,,,
Dom Um Romao ,Hotmosphere,Jazz, Latin ,US,Pablo Records ,12 - 33 RPM,Afro Brasil R,18 €,1976,,,
Dom Um Romao ,Spirit Of The Times (Espirito Du Tempo),Jazz, Latin ,US,Muse Records ,12 - 33 RPM,Afro Brasil R,27 €,1975,,,
Dom Um Romao ,OM with Dom Um Romao ,Jazz,Germany,Japo Records,12 - 33 RPM,Afro Brasil R,18 €,1978,,,
Don Cherry,Codona 3,Jazz, Folk, World & Country,Spain,ECM Records,12 - 33 RPM,Afro Brasil C,15€,1984,,,
Don Cherry,Codona 2,,Germany,ECM Records,12 - 33 RPM,Afro Brasil C,16€,1981,,,
Don Cherry,Codona ,Jazz, Latin, Funk / Soul,Germany,ECM Records,12 - 33 RPM,Afro Brasil C,21€,1979,,,
Don Cherry,Eternal Now,Electronic, Jazz,UK,Sonet,12 - 33 RPM,Afro Brasil C,62€,1974,,,
Don Cherry,Orient ,Jazz,UK,Affinity,12 - 33 RPM,Afro Brasil C,36€,1982,,,
Don Cherry,Hear & Now,Jazz,US,Atlantic,12 - 33 RPM,Afro Brasil C,22€,1977,,,
Don Cherry,Brown Rice,Jazz, Folk, World & Country,Italy,EMI,12 - 33 RPM,Afro Brasil C,77€,1975,,,
Don Cherry,,,,,,,,,,,
Don Cherry ,Home Boy (Sister Out),Electronic, Jazz, Reggae, Funk / Soul ,France,Barclay,12 - 33 RPM,Afro Brasil C,16€,1985,,,
Don Cherry ,Music / Sangam,Jazz,France,Heavenly Sweetness,12 - 33 RPM,Afro Brasil C,17€,1982,,,
Don Cherry ,Relativity Suite,Jazz,UK,JCOA Records,12 - 33 RPM,Afro Brasil C,22€,1974,,,
Donald Byrd ,Places And Spaces,Jazz,Canada ,Blue Note ,12 - 33 RPM ,Funky LP ,33 €,1975,,,
Donna  Summer,I Feel Love ,Electronic ,Italy,Mercury,12 - 33 RPM,Contemporary Dance,20 €,1995,,,
Earth ,I've Had Enough,Electronic, Funk / Soul ,US,CBS,12 - 33 RPM,Funk Mix E,4 €,1981,,,
EBTG,Driving,Electronic, Hip Hop,UK,Blanco Y Negro,12 - 45 RPM,Contemporary Dance,17000 L. / 2$,1996,,,
Eddue Drennon ,It Don't Mean A Thing ,Funk / Soul ,US ,Casablanca ,12 - 33 RPM ,Funk LP - D,7 €,1978,,,
Eddy Grant,Massage Man ,Reggae, Funk / Soul ,Italy ,ICE,12 - 33 RPM,Italiana - Parte 3,7 €,1980,,,
Edgar Winter ,Above And Beyond ,Electronic ,UK,Blue Sky ,12 - 33 RPM ,Funk Mix W,12 €,1980,,,
Edikanfo ,The Pace Setters,Jazz, Funk / Soul, Folk, World & Country,US,Editions,12 - 33 RPM,Afro Brasil E,10 €,1981,,,
Edwin Birdsong ,Rapper Dapper Snapper ,Electronic, Funk / Soul,US,Salsoul Records,12 - 33 RPM,Funk Mix B,7 €,1980,,,
El Coco,Cocomotion ,Electronic ,Italy ,Derby ,12 - 33 RPM ,Funk LP - E,9 €,1977,,,
El Coco ,Mondo Disco ,Funk / Soul ,US,AVI Records ,12 - 45 RPM ,Funk Mix E,6€ / 2,5$,1977,,,
Elements,Illumination ,Jazz,US,Novus,12 - 33 RPM,Fusion Jazz E,5 €,1988,,,
